analysis_id,n_persons,person_days,n_events,incidence_start_date,incidence_end_date,person_years,incidence_100000_pys,incidence_100000_pys_95CI_lower,incidence_100000_pys_95CI_upper,cohort_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_repeated_events,analysis_interval,analysis_complete_database_intervals,denominator_cohort_id,analysis_outcome_washout,analysis_min_cell_count,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,cdm_name,result_type
326,NA,NA,0,2017-02-21,2018-04-10T00:00:00Z,NA,0,0,332682.2766950901,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,195,NA,5,Denominator cohort 195,18 to 29,Female,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
327,23,6915,0,2017-01-12,2021-12-01T00:00:00Z,18.93223819301848,0,0,19484.64527281439,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,196,NA,5,Denominator cohort 196,30 to 39,Both,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
328,9,2435,0,2017-01-20,2021-12-01T00:00:00Z,6.666666666666667,0,0,55333.191811709024,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,197,NA,5,Denominator cohort 197,30 to 39,Male,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
329,14,4480,0,2017-01-12,2020-09-19T00:00:00Z,12.265571526351813,0,0,30075.071888730243,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,198,NA,5,Denominator cohort 198,30 to 39,Female,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
33,306,83081,0,2017-01-02,2022-06-30T00:00:00Z,227.4633812457221,0,0,1621.746513180047,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,39,NA,5,Denominator cohort 39,0 to 150,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
330,35,8474,0,2017-01-04,2022-03-31T00:00:00Z,23.200547570157426,0,0,15899.967201028026,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,199,NA,5,Denominator cohort 199,40 to 49,Both,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
331,18,4490,0,2017-01-27,2022-03-31T00:00:00Z,12.292950034223136,0,0,30008.08954599365,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,200,NA,5,Denominator cohort 200,40 to 49,Male,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
332,17,3984,0,2017-01-04,2022-03-31T00:00:00Z,10.907597535934292,0,0,33819.357947166536,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,201,NA,5,Denominator cohort 201,40 to 49,Female,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
333,52,13466,0,2017-01-10,2022-03-31T00:00:00Z,36.86789869952088,0,0,10005.667760397406,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,202,NA,5,Denominator cohort 202,50 to 59,Both,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
334,22,5756,0,2017-01-18,2022-03-31T00:00:00Z,15.759069130732374,0,0,23407.97812048497,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,203,NA,5,Denominator cohort 203,50 to 59,Male,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
335,30,7710,0,2017-01-10,2022-03-31T00:00:00Z,21.1088295687885,0,0,17475.52815324403,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,204,NA,5,Denominator cohort 204,50 to 59,Female,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
336,50,14419,0,2017-01-03,2022-06-30T00:00:00Z,39.47707049965777,0,0,9344.359668597786,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,205,NA,5,Denominator cohort 205,60 to 69,Both,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
337,18,4784,0,2017-02-03,2022-03-31T00:00:00Z,13.097878165639973,0,0,28163.946919212267,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,206,NA,5,Denominator cohort 206,60 to 69,Male,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
338,32,9635,0,2017-01-03,2022-06-30T00:00:00Z,26.379192334017795,0,0,13984.05003233124,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,207,NA,5,Denominator cohort 207,60 to 69,Female,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
339,30,9329,0,2017-01-04,2022-03-31T00:00:00Z,25.541409993155373,0,0,14442.740064477597,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,208,NA,5,Denominator cohort 208,70 to 79,Both,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
34,8,2126,0,2017-01-26,2022-03-31T00:00:00Z,5.820670773442847,0,0,63375.504262234936,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,43,NA,5,Denominator cohort 43,3 to 12,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
340,11,3186,0,2017-01-17,2022-02-22T00:00:00Z,8.722792607802875,0,0,42290.119918867385,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,209,NA,5,Denominator cohort 209,70 to 79,Male,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
341,19,6143,0,2017-01-04,2022-03-31T00:00:00Z,16.8186173853525,0,0,21933.30979350667,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,210,NA,5,Denominator cohort 210,70 to 79,Female,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
342,11,3353,0,2017-01-03,2022-03-31T00:00:00Z,9.180013689253936,0,0,40183.812126904704,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,211,NA,5,Denominator cohort 211,80 to 89,Both,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
343,NA,NA,0,2017-06-22,2022-03-31T00:00:00Z,NA,0,0,176819.3202906975,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,212,NA,5,Denominator cohort 212,80 to 89,Male,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
344,8,2591,0,2017-01-03,2021-09-12T00:00:00Z,7.093771389459275,0,0,52001.66810556213,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,213,NA,5,Denominator cohort 213,80 to 89,Female,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
345,539,339334,0,2017-01-02,2022-06-30T00:00:00Z,929.0458590006845,0,0,397.0610727528379,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,1,NA,5,Denominator cohort 1,0 to 150,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
346,233,144645,0,2017-01-02,2022-06-30T00:00:00Z,396.01642710472277,0,0,931.496574796996,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,2,NA,5,Denominator cohort 2,0 to 150,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
347,306,194689,0,2017-01-02,2022-06-30T00:00:00Z,533.0294318959617,0,0,692.0592435192101,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,3,NA,5,Denominator cohort 3,0 to 150,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
348,8,3585,0,2017-01-26,2022-03-31T00:00:00Z,9.815195071868583,0,0,37583.353434173354,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,7,NA,5,Denominator cohort 7,3 to 12,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
349,NA,NA,0,2018-06-21,2020-12-31T00:00:00Z,NA,0,0,68290.07707121718,TRUE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,8,NA,5,Denominator cohort 8,3 to 12,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
35,NA,NA,0,2018-06-21,2020-04-30T00:00:00Z,NA,0,0,100624.58705116615,TRUE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,44,NA,5,Denominator cohort 44,3 to 12,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
350,NA,NA,0,2017-01-26,2022-03-31T00:00:00Z,NA,0,0,83583.32634088802,TRUE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,9,NA,5,Denominator cohort 9,3 to 12,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
351,16,7397,0,2017-01-09,2020-12-31T00:00:00Z,20.251882272416154,0,0,18214.995547047653,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,10,NA,5,Denominator cohort 10,13 to 17,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
352,11,5256,0,2017-01-09,2020-12-31T00:00:00Z,14.390143737166325,0,0,25634.764471368242,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,11,NA,5,Denominator cohort 11,13 to 17,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
353,5,2141,0,2017-01-19,2019-05-31T00:00:00Z,5.861738535249829,0,0,62931.49092083675,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,12,NA,5,Denominator cohort 12,13 to 17,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
354,70,29377,0,2017-01-03,2022-06-30T00:00:00Z,80.42984257357973,0,0,4586.456141250349,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,13,NA,5,Denominator cohort 13,18 to 29,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
355,32,14117,0,2017-01-03,2022-03-31T00:00:00Z,38.65023956194388,0,0,9544.260257952219,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,14,NA,5,Denominator cohort 14,18 to 29,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
356,38,15260,0,2017-01-11,2022-06-30T00:00:00Z,41.779603011635864,0,0,8829.378903113466,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,15,NA,5,Denominator cohort 15,18 to 29,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
357,95,42001,0,2017-01-02,2022-06-30T00:00:00Z,114.99247091033538,0,0,3207.9312888148256,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,16,NA,5,Denominator cohort 16,30 to 39,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
358,41,13735,0,2017-01-03,2022-06-30T00:00:00Z,37.60438056125941,0,0,9809.706739098032,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,17,NA,5,Denominator cohort 17,30 to 39,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
359,54,28266,0,2017-01-02,2022-06-30T00:00:00Z,77.38809034907598,0,0,4766.727590090974,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,18,NA,5,Denominator cohort 18,30 to 39,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
36,NA,NA,0,2017-01-26,2022-03-31T00:00:00Z,NA,0,0,171202.44226367408,TRUE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,45,NA,5,Denominator cohort 45,3 to 12,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
360,83,39407,0,2017-01-02,2022-06-30T00:00:00Z,107.89048596851471,0,0,3419.096151991055,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,19,NA,5,Denominator cohort 19,40 to 49,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
361,33,15995,0,2017-01-02,2022-06-30T00:00:00Z,43.79192334017796,0,0,8423.652520257048,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,20,NA,5,Denominator cohort 20,40 to 49,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
362,50,23412,0,2017-01-12,2022-06-30T00:00:00Z,64.09856262833675,0,0,5755.011193469652,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,21,NA,5,Denominator cohort 21,40 to 49,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
363,84,49184,0,2017-01-04,2022-06-30T00:00:00Z,134.65845311430527,0,0,2739.4340041784217,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,22,NA,5,Denominator cohort 22,50 to 59,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
364,35,19380,0,2017-01-04,2022-03-31T00:00:00Z,53.059548254620125,0,0,6952.338599665195,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,23,NA,5,Denominator cohort 23,50 to 59,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
365,49,29804,0,2017-01-04,2022-06-30T00:00:00Z,81.59890485968515,0,0,4520.746277731562,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,24,NA,5,Denominator cohort 24,50 to 59,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
366,89,40784,0,2017-01-03,2022-06-30T00:00:00Z,111.66050650239562,0,0,3303.656386365032,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,25,NA,5,Denominator cohort 25,60 to 69,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
367,37,17864,0,2017-01-09,2022-06-30T00:00:00Z,48.90896646132786,0,0,7542.337777737993,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,26,NA,5,Denominator cohort 26,60 to 69,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
368,52,22920,0,2017-01-03,2022-06-30T00:00:00Z,62.75154004106776,0,0,5878.54808296298,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,27,NA,5,Denominator cohort 27,60 to 69,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
369,60,48148,0,2017-01-03,2022-06-30T00:00:00Z,131.82203969883642,0,0,2798.3783762879348,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,28,NA,5,Denominator cohort 28,70 to 79,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
37,16,4882,0,2017-01-09,2019-10-23T00:00:00Z,13.366187542778919,0,0,27598.591163767207,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,46,NA,5,Denominator cohort 46,13 to 17,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
370,26,22417,0,2017-01-24,2022-06-30T00:00:00Z,61.374401095140314,0,0,6010.452873333251,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,29,NA,5,Denominator cohort 29,70 to 79,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
371,34,25731,0,2017-01-03,2022-06-30T00:00:00Z,70.44763860369609,0,0,5236.342235494598,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,30,NA,5,Denominator cohort 30,70 to 79,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
372,34,24362,0,2017-01-04,2022-06-30T00:00:00Z,66.69952087611225,0,0,5530.593631947768,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,31,NA,5,Denominator cohort 31,80 to 89,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
373,14,8447,0,2017-01-04,2022-06-30T00:00:00Z,23.12662559890486,0,0,15950.789873506747,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,32,NA,5,Denominator cohort 32,80 to 89,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
374,20,15915,0,2017-01-10,2022-06-30T00:00:00Z,43.572895277207394,0,0,8465.99573116629,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,33,NA,5,Denominator cohort 33,80 to 89,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
375,539,146372,0,2017-01-02,2022-06-30T00:00:00Z,400.7446954140999,0,0,920.5061218095776,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,37,NA,5,Denominator cohort 37,0 to 150,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
376,233,63291,0,2017-01-02,2022-06-30T00:00:00Z,173.28131416837783,0,0,2128.83857201674,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,38,NA,5,Denominator cohort 38,0 to 150,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
377,306,83081,0,2017-01-02,2022-06-30T00:00:00Z,227.4633812457221,0,0,1621.746513180047,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,39,NA,5,Denominator cohort 39,0 to 150,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
378,8,2126,0,2017-01-26,2022-03-31T00:00:00Z,5.820670773442847,0,0,63375.504262234936,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,43,NA,5,Denominator cohort 43,3 to 12,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
379,NA,NA,0,2018-06-21,2020-04-30T00:00:00Z,NA,0,0,100624.58705116615,TRUE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,44,NA,5,Denominator cohort 44,3 to 12,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
38,11,3116,0,2017-01-09,2019-10-23T00:00:00Z,8.531143052703628,0,0,43240.15470523475,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,47,NA,5,Denominator cohort 47,13 to 17,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
380,NA,NA,0,2017-01-26,2022-03-31T00:00:00Z,NA,0,0,171202.44226367408,TRUE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,45,NA,5,Denominator cohort 45,3 to 12,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
381,16,4882,0,2017-01-09,2019-10-23T00:00:00Z,13.366187542778919,0,0,27598.591163767207,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,46,NA,5,Denominator cohort 46,13 to 17,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
382,11,3116,0,2017-01-09,2019-10-23T00:00:00Z,8.531143052703628,0,0,43240.15470523475,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,47,NA,5,Denominator cohort 47,13 to 17,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
383,5,1766,0,2017-01-19,2019-04-16T00:00:00Z,4.8350444900752905,0,0,76294.63310391364,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,48,NA,5,Denominator cohort 48,13 to 17,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
384,70,16988,0,2017-01-03,2022-03-31T00:00:00Z,46.510609171800134,0,0,7931.264543295944,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,49,NA,5,Denominator cohort 49,18 to 29,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
385,32,8079,0,2017-01-03,2022-03-31T00:00:00Z,22.119096509240247,0,0,16677.35141249059,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,50,NA,5,Denominator cohort 50,18 to 29,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
386,38,8909,0,2017-01-11,2022-03-31T00:00:00Z,24.39151266255989,0,0,15123.619043833369,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,51,NA,5,Denominator cohort 51,18 to 29,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
387,95,22431,0,2017-01-02,2022-06-30T00:00:00Z,61.412731006160165,0,0,6006.701531876041,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,52,NA,5,Denominator cohort 52,30 to 39,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
388,41,9528,0,2017-01-03,2022-06-30T00:00:00Z,26.086242299794662,0,0,14141.091736094824,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,53,NA,5,Denominator cohort 53,30 to 39,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
389,54,12903,0,2017-01-02,2022-06-30T00:00:00Z,35.3264887063655,0,0,10442.247699101876,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,54,NA,5,Denominator cohort 54,30 to 39,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
39,5,1766,0,2017-01-19,2019-04-16T00:00:00Z,4.8350444900752905,0,0,76294.63310391364,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,48,NA,5,Denominator cohort 48,13 to 17,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
390,83,19819,0,2017-01-02,2022-06-30T00:00:00Z,54.261464750171115,0,0,6798.341089939528,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,55,NA,5,Denominator cohort 55,40 to 49,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
391,33,7809,0,2017-01-02,2022-06-30T00:00:00Z,21.37987679671458,0,0,17253.979006468366,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,56,NA,5,Denominator cohort 56,40 to 49,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
392,50,12010,0,2017-01-12,2022-06-30T00:00:00Z,32.88158795345654,0,0,11218.67794017581,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,57,NA,5,Denominator cohort 57,40 to 49,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
393,84,23572,0,2017-01-04,2022-03-31T00:00:00Z,64.5366187542779,0,0,5715.947822056316,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,58,NA,5,Denominator cohort 58,50 to 59,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
394,35,9282,0,2017-01-04,2022-03-31T00:00:00Z,25.412731006160165,0,0,14515.871801498759,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,59,NA,5,Denominator cohort 59,50 to 59,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
395,49,14290,0,2017-01-04,2022-03-31T00:00:00Z,39.123887748117724,0,0,9428.713930126767,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,60,NA,5,Denominator cohort 60,50 to 59,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
396,89,24312,0,2017-01-03,2022-06-30T00:00:00Z,66.56262833675565,0,0,5541.967837344171,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,61,NA,5,Denominator cohort 61,60 to 69,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
397,37,10827,0,2017-01-09,2022-06-30T00:00:00Z,29.642710472279262,0,0,12444.474190589404,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,62,NA,5,Denominator cohort 62,60 to 69,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
398,52,13485,0,2017-01-03,2022-06-30T00:00:00Z,36.91991786447639,0,0,9991.570045347533,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,63,NA,5,Denominator cohort 63,60 to 69,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
399,60,17441,0,2017-01-03,2022-06-30T00:00:00Z,47.75085557837098,0,0,7725.263577863166,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,64,NA,5,Denominator cohort 64,70 to 79,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
4,8,3585,0,2017-01-26,2022-03-31T00:00:00Z,9.815195071868583,0,0,37583.353434173354,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,7,NA,5,Denominator cohort 7,3 to 12,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
40,70,16988,0,2017-01-03,2022-03-31T00:00:00Z,46.510609171800134,0,0,7931.264543295944,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,49,NA,5,Denominator cohort 49,18 to 29,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
400,26,7112,0,2017-01-24,2022-06-30T00:00:00Z,19.471594798083505,0,0,18944.927174003304,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,65,NA,5,Denominator cohort 65,70 to 79,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
401,34,10329,0,2017-01-03,2022-03-31T00:00:00Z,28.279260780287473,0,0,13044.469170443557,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,66,NA,5,Denominator cohort 66,70 to 79,Female,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
402,34,9335,0,2017-01-04,2022-06-30T00:00:00Z,25.557837097878167,0,0,14433.457103536313,FALSE,FALSE,3,Concomitant_TNF_3,FALSE,overall,TRUE,67,NA,5,Denominator cohort 67,80 to 89,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
